"vis","arrival","participant","distribution","scenario","trial","mu","sigma","nu","tau","mode","duration","response","payoff","expected_payoff","optimal_payoff","expected_over_optimal"
"text60",TRUE,"p295","d139","s3",13,21.37567192,0.03714648979,2.912239313,1.498192897,6,6.765477,3,1996,1941.57464,1941.57464,1
"text60",TRUE,"p295","d139","s3",13,21.37567192,0.03714648979,2.912239313,1.498192897,6,6.779494,3,908,1941.57464,1941.57464,1
"text60",TRUE,"p295","d001","s3",14,24.69325777,0.05070944167,-1.711637833,1.627509204,10,6.928477,5,2012,1949.348718,1949.348718,1
"text60",TRUE,"p295","d028","s3",15,25.23106779,0.05312205266,-2.611692883,1.647756249,10,5.525321,5,1978,1951.917029,1956.265865,0.997776970872004
"text60",TRUE,"p295","d077","s3",16,31.06900768,0.08322878199,-7.353199691,1.856790637,15,5.0454,11,2094,1983.833016,1984.612655,0.999607158103101
"text60",TRUE,"p295","d051","s3",17,33.55862138,0.09828598937,-4.807216683,1.9407655,18,4.886624,12,2068,1956.655179,1956.655179,1
"none",FALSE,"p178","d068","s3",0,28.66891662,0.06997620111,-2.15136236,1.773073951,13,53.721425,6,1969,1924.026984,1944.593162,0.989423917350996
"text60",TRUE,"p295","d011","s3",18,29.81992863,0.07617797814,-6.171471516,1.813580113,14,16.070768,10,2103,1974.380384,1975.654759,0.999354960681164
"dot50",TRUE,"p191","d075","s2",8,25.42655444,0.05401392491,0.5400464383,1.655070109,10,6.203302,9,898,620.4584982,760.9673631,0.815354939366124
"none",FALSE,"p153","d101","s3",3,22.50181685,0.04149731517,1.809113219,1.542989612,8,49.633435,5,2012,1912.538734,1934.506951,0.988644022711501
"dot50",TRUE,"p335","d101","s3",3,22.50181685,0.04149731517,1.809113219,1.542989612,8,49.633435,5,2012,1912.538734,1934.506951,0.988644022711501
"text60",TRUE,"p295","d068","s3",19,28.66891662,0.06997620111,-2.15136236,1.773073951,13,5.66123,10,2069,1917.242118,1944.593162,0.985934824551234
"none",FALSE,"p178","d083","s3",1,21.96648111,0.03939683264,1.5623572,1.521816728,7,15.467032,6,2054,1706.342044,1935.484054,0.88160997269575
"text60",TRUE,"p295","d083","s3",20,21.96648111,0.03939683264,1.5623572,1.521816728,7,6.769215,3,1962,1935.484054,1935.484054,1
"text60",TRUE,"p295","d063","s3",21,33.02583923,0.09495068585,-2.099230295,1.923024272,17,5.619457,14,2101,1865.212492,1925.082926,0.968899815591632
"none",FALSE,"p153","d063","s3",4,33.02583923,0.09495068585,-2.099230295,1.923024272,17,16.85129,10,1797,1920.6057,1925.082926,0.997674268500577
"dot50",TRUE,"p335","d063","s3",4,33.02583923,0.09495068585,-2.099230295,1.923024272,17,16.85129,10,1797,1920.6057,1925.082926,0.997674268500577
"text60",TRUE,"p295","d008","s3",22,35.59681665,0.1116176129,-11.27908286,2.007554253,19,5.86737,15,2126,2016.723144,2020.856349,0.997954725974439
"none",FALSE,"p178","d014","s3",2,24.20321219,0.04856339496,-5.781616483,1.608896099,9,11.882039,7,2079,1916.053164,1974.781776,0.970260707935559
"text60",TRUE,"p295","d147","s3",23,23.53262225,0.0457072036,-5.879481893,1.583163135,8,4.710445,4,1970,1970.755702,1975.045066,0.99782821968276
"dot50",TRUE,"p191","d133","s2",9,25.02368077,0.05218458971,1.452733518,1.639970703,10,41.05088,8,834,692.4704447,759.6070978,0.911616606408177
"text60",TRUE,"p295","d126","s3",24,22.76718228,0.04256024589,1.013582905,1.553405357,8,4.315717,4,1953,1933.092625,1933.092625,1
"none",FALSE,"p178","d008","s3",3,35.59681665,0.1116176129,-11.27908286,2.007554253,19,15.695553,18,2133,1751.999508,2020.856349,0.866958954735679
"text60",TRUE,"p295","d014","s3",25,24.20321219,0.04856339496,-5.781616483,1.608896099,9,4.420471,4,1953,1963.946742,1974.781776,0.994513300592663
"text60",TRUE,"p295","d014","s3",25,24.20321219,0.04856339496,-5.781616483,1.608896099,9,4.584021,4,1987,1963.946742,1974.781776,0.994513300592663
"none",FALSE,"p153","d036","s3",5,36.11904105,0.1151801181,-3.047447742,2.024402322,20,19.620696,13,2042,1916.901227,1916.901227,1
"dot50",TRUE,"p335","d036","s3",5,36.11904105,0.1151801181,-3.047447742,2.024402322,20,19.620696,13,2042,1916.901227,1916.901227,1
"dot50",TRUE,"p191","d046","s2",10,21.58123865,0.03792142413,-5.081845585,1.506443794,6,9.636183,3,780,787.1431588,787.1431588,1
"text60",TRUE,"p295","d080","s3",26,24.3081905,0.04901893584,-6.040662041,1.612896845,9,6.191654,5,1978,1975.55503,1975.55503,1
"dot50",TRUE,"p191","d089","s2",11,26.32905022,0.05823488887,-2.625763682,1.688529559,11,7.389943,7,854,779.9079527,779.9079527,1
"none",FALSE,"p178","d028","s3",4,25.23106779,0.05312205266,-2.611692883,1.647756249,10,13.405073,7,2062,1941.648151,1956.265865,0.992527746733443
"text60",TRUE,"p295","d101","s3",27,22.50181685,0.04149731517,1.809113219,1.542989612,8,15.442488,5,2029,1912.538734,1934.506951,0.988644022711501
"dot50",TRUE,"p191","d058","s2",12,30.60130311,0.08054946459,-8.749926067,1.840699185,15,9.016693,6,762,752.5141197,819.3503979,0.918427722289143
"none",FALSE,"p178","d080","s3",5,24.3081905,0.04901893584,-6.040662041,1.612896845,9,10.722135,8,2002,1764.820493,1975.55503,0.893328946144315
"text60",TRUE,"p295","d003","s3",28,35.5058922,0.1110034792,-6.965176752,2.004610098,19,5.304171,15,2092,1956.360523,1975.83375,0.99014429883081
"text60",TRUE,"p295","d003","s3",29,35.5058922,0.1110034792,-6.965176752,2.004610098,19,5.616095,15,2109,1956.360523,1975.83375,0.99014429883081
"none",FALSE,"p153","d051","s3",6,33.55862138,0.09828598937,-4.807216683,1.9407655,18,21.319051,12,2119,1956.655179,1956.655179,1
"dot50",TRUE,"p335","d051","s3",6,33.55862138,0.09828598937,-4.807216683,1.9407655,18,21.319051,12,2119,1956.655179,1956.655179,1
"dot50",TRUE,"p191","d023","s2",13,32.54318003,0.09198242298,-3.770348319,1.906846509,17,7.35696,13,846,761.2346587,784.5654637,0.970262768271787
"text60",TRUE,"p295","d099","s3",30,34.09343189,0.1016961912,-2.273461659,1.958453955,18,8.58334,15,2092,1849.497898,1920.22977,0.963164891459838
"text60",TRUE,"p295","d119","s3",31,32.12164818,0.08943140758,-10.23243075,1.89263377,16,4.412796,13,2076,1982.290923,2008.216034,0.987090477039782
"dot50",TRUE,"p191","d082","s2",14,29.66744687,0.07534014583,-6.451215425,1.808252786,14,14.205576,11,886,780.3888643,803.371093,0.971392761203072
"none",FALSE,"p153","d027","s3",7,31.40850684,0.08520314336,-4.392339465,1.868406575,16,14.86932,7,1977,1916.881267,1958.032929,0.978983161421592
"dot50",TRUE,"p335","d027","s3",7,31.40850684,0.08520314336,-4.392339465,1.868406575,16,14.86932,7,1977,1916.881267,1958.032929,0.978983161421592
"text60",TRUE,"p295","d007","s3",32,26.87552804,0.06087373354,-8.041466992,1.70855246,11,5.061533,8,2053,1985.671083,1987.106684,0.999277542060746
"none",FALSE,"p178","d126","s3",6,22.76718228,0.04256024589,1.013582905,1.553405357,8,25.631788,4,2038,1933.092625,1933.092625,1
"text60",TRUE,"p295","d007","s3",33,26.87552804,0.06087373354,-8.041466992,1.70855246,11,7.880573,8,2053,1985.671083,1987.106684,0.999277542060746
"text60",TRUE,"p295","d067","s3",34,24.73388004,0.05088957365,-4.638728117,1.629045038,10,5.801014,7,2028,1940.585498,1967.857475,0.986141284444393
"text60",TRUE,"p295","d106","s3",35,30.73841958,0.08133008529,-2.877003879,1.845427493,15,5.056929,12,2085,1898.995602,1944.729102,0.976483357012055
"none",FALSE,"p153","d001","s3",8,24.69325777,0.05070944167,-1.711637833,1.627509204,10,13.183301,5,1995,1949.348718,1949.348718,1
"dot50",TRUE,"p335","d001","s3",8,24.69325777,0.05070944167,-1.711637833,1.627509204,10,13.183301,5,1995,1949.348718,1949.348718,1
"none",FALSE,"p178","d064","s3",7,26.2962516,0.05807850447,-5.253670735,1.687322213,11,11.198767,8,2070,1954.770299,1972.16795,0.991178413075823
"dot50",TRUE,"p191","d086","s2",15,27.49820952,0.06395715108,-1.229493608,1.731157146,12,27.526842,8,820,768.3770394,768.6847866,0.999599644476689
"none",FALSE,"p178","d003","s3",8,35.5058922,0.1110034792,-6.965176752,2.004610098,19,10.50498,15,2092,1956.360523,1975.83375,0.99014429883081
"text60",TRUE,"p295","d013","s3",36,29.76194667,0.07585880246,-4.883384214,1.811555741,14,16.602402,11,2060,1934.596139,1966.055942,0.983998520933236
"dot50",TRUE,"p191","d050","s2",16,30.16021595,0.07806567133,-8.319483041,1.825427198,14,5.778338,8,834,795.7769701,817.0753113,0.973933441745886
"text60",TRUE,"p295","d036","s3",37,36.11904105,0.1151801181,-3.047447742,2.024402322,20,6.17368,15,2109,1895.563669,1916.901227,0.98886872328138
"dot50",TRUE,"p191","d149","s2",17,25.43371537,0.05404674665,0.5947185069,1.65533757,10,5.240964,8,862,716.4665351,760.7855891,0.941745671007742
"text60",TRUE,"p295","d036","s3",38,36.11904105,0.1151801181,-3.047447742,2.024402322,20,6.475506,15,1956,1895.563669,1916.901227,0.98886872328138
"text60",TRUE,"p295","d065","s3",39,28.21729628,0.06761983934,-0.3461938899,1.756991857,13,5.591106,9,2027,1914.620557,1924.416922,0.994909437301238
"none",FALSE,"p153","d099","s3",9,34.09343189,0.1016961912,-2.273461659,1.958453955,18,38.023092,10,2018,1910.023096,1920.22977,0.994684660055031
"dot50",TRUE,"p335","d099","s3",9,34.09343189,0.1016961912,-2.273461659,1.958453955,18,38.023092,10,2018,1910.023096,1920.22977,0.994684660055031
"none",FALSE,"p153","d005","s3",10,30.5953308,0.08051555526,-3.729282578,1.840493031,15,23.228349,7,1960,1924.941609,1953.690745,0.985284704821591
"dot50",TRUE,"p335","d005","s3",10,30.5953308,0.08051555526,-3.729282578,1.840493031,15,23.228349,7,1960,1924.941609,1953.690745,0.985284704821591
"none",FALSE,"p178","d063","s3",9,33.02583923,0.09495068585,-2.099230295,1.923024272,17,69.196608,15,2058,1803.139296,1925.082926,0.936655388527403
"dot50",TRUE,"p191","d038","s2",18,30.9871603,0.08275651086,-8.541650758,1.853982156,15,90.259947,10,920,817.127077,819.148104,0.997532769727317
"dot50",TRUE,"p191","d038","s2",18,30.9871603,0.08275651086,-8.541650758,1.853982156,15,90.401718,10,808,817.127077,819.148104,0.997532769727317
"dot50",TRUE,"p191","d059","s2",19,37.10946712,0.1221018169,-7.702062736,2.056073017,20,6.629809,14,938,819.9287375,823.037341,0.996223010372503
"none",FALSE,"p178","d103","s3",10,23.6703322,0.04628616695,-0.4979821305,1.588472804,9,38.940344,7,1960,1827.704498,1939.178635,0.942514766309809
"dot50",TRUE,"p191","d056","s2",20,21.17009708,0.03638010201,2.380545484,1.489907787,6,5.120762,3,836,765.5672154,765.5672154,1
"dot50",TRUE,"p191","d070","s2",21,30.68754124,0.08103995741,-6.01675119,1.843674061,15,5.522929,9,-138,795.9213927,802.7726161,0.991465549194634
"dot50",TRUE,"p191","d031","s2",22,31.61030016,0.08638844829,-7.259124189,1.87528557,16,5.425336,11,872,812.7585156,812.7585156,1
"none",FALSE,"p178","d099","s3",11,34.09343189,0.1016961912,-2.273461659,1.958453955,18,18.609072,15,851,1849.497898,1920.22977,0.963164891459838
"none",FALSE,"p153","d003","s3",11,35.5058922,0.1110034792,-6.965176752,2.004610098,19,28.124367,13,2042,1975.83375,1975.83375,1
"dot50",TRUE,"p335","d003","s3",11,35.5058922,0.1110034792,-6.965176752,2.004610098,19,28.124367,13,2042,1975.83375,1975.83375,1
"dot50",TRUE,"p191","d117","s2",23,26.54547375,0.05927245804,-6.742880215,1.696480285,11,5.252294,9,-26,752.3883163,802.0177553,0.938119276447395
"none",FALSE,"p165","d045","s2",0,32.40922789,0.09116760228,-9.3365583,1.90233861,16,10.78229,13,888,812.7067834,828.030666,0.98149358081866
"dot50",TRUE,"p191","d053","s2",24,31.02703991,0.08298644183,-8.085630933,1.855350965,15,7.080113,9,758,802.8224736,816.2454712,0.983555195007372
"dot50",TRUE,"p191","d054","s2",25,36.65567068,0.1189035151,-7.786680042,2.041607337,20,5.091298,14,882,822.2629678,822.2629678,1
"none",FALSE,"p165","d086","s2",1,27.49820952,0.06395715108,-1.229493608,1.731157146,12,8.269548,10,850,705.9546862,768.6847866,0.91839294663621
"none",FALSE,"p178","d011","s3",12,29.81992863,0.07617797814,-6.171471516,1.813580113,14,17.279535,11,2111,1949.443849,1975.654759,0.986733051470356
"dot50",TRUE,"p191","d137","s2",26,25.75276185,0.05551993943,-2.238303239,1.667221563,11,5.822019,7,882,774.4621903,777.7066646,0.995828151605633
"none",FALSE,"p165","d058","s2",2,30.60130311,0.08054946459,-8.749926067,1.840699185,15,8.371847,11,858,817.1517594,819.3503979,0.99731660775947
"none",FALSE,"p153","d077","s3",12,31.06900768,0.08322878199,-7.353199691,1.856790637,15,29.093695,12,2051,1958.993941,1984.612655,0.987091327904487
"dot50",TRUE,"p335","d077","s3",12,31.06900768,0.08322878199,-7.353199691,1.856790637,15,29.093695,12,2051,1958.993941,1984.612655,0.987091327904487
"none",FALSE,"p178","d051","s3",13,33.55862138,0.09828598937,-4.807216683,1.9407655,18,16.182688,14,2101,1915.756849,1956.655179,0.979097834693131
"none",FALSE,"p165","d023","s2",3,32.54318003,0.09198242298,-3.770348319,1.906846509,17,11.198287,15,848,651.6815844,784.5654637,0.830627416769888
"dot50",TRUE,"p191","d094","s2",27,31.80026271,0.08751229207,-5.456805414,1.88174418,16,19.7226,10,864,795.6639243,799.2971538,0.995454469614051
"none",FALSE,"p153","d106","s3",13,30.73841958,0.08133008529,-2.877003879,1.845427493,15,12.212854,10,2035,1944.729102,1944.729102,1
"dot50",TRUE,"p335","d106","s3",13,30.73841958,0.08133008529,-2.877003879,1.845427493,15,12.212854,10,2035,1944.729102,1944.729102,1
"dot50",TRUE,"p191","d047","s2",28,24.65707523,0.05054928537,-1.914205833,1.626140319,10,7.368071,5,810,775.3336162,775.3336162,1
"none",FALSE,"p153","d103","s3",14,23.6703322,0.04628616695,-0.4979821305,1.588472804,9,10.511181,3,1945,1927.015289,1939.178635,0.993727578377533
"dot50",TRUE,"p335","d103","s3",14,23.6703322,0.04628616695,-0.4979821305,1.588472804,9,10.511181,3,1945,1927.015289,1939.178635,0.993727578377533
"none",FALSE,"p178","d090","s3",14,33.06869388,0.09521667937,-7.814393041,1.924455787,17,22.029953,13,1974,1979.164153,1989.946178,0.994581750441695
"dot50",TRUE,"p191","d072","s2",29,24.09744973,0.04810675783,-6.219083057,1.604857983,9,12.242667,4,802,785.4181671,795.4790974,0.987352363710267
"none",FALSE,"p153","d028","s3",15,25.23106779,0.05312205266,-2.611692883,1.647756249,10,7.104172,5,2029,1951.917029,1956.265865,0.997776970872004
"dot50",TRUE,"p335","d028","s3",15,25.23106779,0.05312205266,-2.611692883,1.647756249,10,7.104172,5,2029,1951.917029,1956.265865,0.997776970872004
"dot50",TRUE,"p191","d071","s2",30,25.72030733,0.05536910986,-0.3242686306,1.66601556,11,5.09558,7,826,760.9110336,765.5047669,0.993999079432774
"none",FALSE,"p165","d071","s2",4,25.72030733,0.05536910986,-0.3242686306,1.66601556,11,42.702695,11,928,331.9963429,765.5047669,0.433695983689896
"none",FALSE,"p153","d065","s3",16,28.21729628,0.06761983934,-0.3461938899,1.756991857,13,13.596821,7,2028,1921.517636,1924.416922,0.998493421063359
"dot50",TRUE,"p335","d065","s3",16,28.21729628,0.06761983934,-0.3461938899,1.756991857,13,13.596821,7,2028,1921.517636,1924.416922,0.998493421063359
"none",FALSE,"p178","d060","s3",15,34.43021452,0.1038757225,-7.673985978,1.969532142,18,20.999485,14,2016,1975.642202,1987.309099,0.994129299259048
"none",FALSE,"p165","d082","s2",5,29.66744687,0.07534014583,-6.451215425,1.808252786,14,7.794527,13,930,603.9909715,803.371093,0.751820642742494
"dot50",TRUE,"p191","d035","s2",31,27.83685316,0.06566841211,-8.353520347,1.743359052,12,19.48224,7,826,801.7213571,811.7500849,0.98764554758102
"none",FALSE,"p153","d080","s3",17,24.3081905,0.04901893584,-6.040662041,1.612896845,9,11.633326,7,2062,1925.67557,1975.55503,0.97475167269828
"dot50",TRUE,"p335","d080","s3",17,24.3081905,0.04901893584,-6.040662041,1.612896845,9,11.633326,7,2062,1925.67557,1975.55503,0.97475167269828
"none",FALSE,"p165","d072","s2",6,24.09744973,0.04810675783,-6.219083057,1.604857983,9,8.518189,7,868,742.4663078,795.4790974,0.933357407160954
"dot50",TRUE,"p191","d018","s2",32,35.77511914,0.1128272054,-9.375370989,2.013318439,19,3.949986,14,882,835.8553583,835.8553583,1
"none",FALSE,"p178","d077","s3",16,31.06900768,0.08322878199,-7.353199691,1.856790637,15,21.245592,12,1966,1958.993941,1984.612655,0.987091327904487
"dot50",TRUE,"p191","d074","s2",33,26.09859069,0.05714082808,-1.758399,1.680032512,11,12.071232,8,792,754.8737215,773.6226355,0.975764780993149
"none",FALSE,"p165","d117","s2",7,26.54547375,0.05927245804,-6.742880215,1.696480285,11,16.954812,8,876,795.4184309,802.0177553,0.991771598126863
"none",FALSE,"p153","d011","s3",18,29.81992863,0.07617797814,-6.171471516,1.813580113,14,24.640704,10,2069,1974.380384,1975.654759,0.999354960681164
"dot50",TRUE,"p335","d011","s3",18,29.81992863,0.07617797814,-6.171471516,1.813580113,14,24.640704,10,2069,1974.380384,1975.654759,0.999354960681164
"none",FALSE,"p165","d127","s2",8,27.17903824,0.06236645741,-6.815189141,1.719598104,12,8.806521,7,826,800.4317165,802.7279434,0.997139470577947
"dot50",TRUE,"p191","d045","s2",34,32.40922789,0.09116760228,-9.3365583,1.90233861,16,14.982256,8,792,772.9512269,828.030666,0.933481401883249
"none",FALSE,"p153","d090","s3",19,33.06869388,0.09521667937,-7.814393041,1.924455787,17,10.243366,12,2017,1989.946178,1989.946178,1
"dot50",TRUE,"p335","d090","s3",19,33.06869388,0.09521667937,-7.814393041,1.924455787,17,10.243366,12,2017,1989.946178,1989.946178,1
"dot50",TRUE,"p191","d127","s2",35,27.17903824,0.06236645741,-6.815189141,1.719598104,12,4.728512,7,840,800.4317165,802.7279434,0.997139470577947
"dot50",TRUE,"p191","d127","s2",36,27.17903824,0.06236645741,-6.815189141,1.719598104,12,5.108947,7,868,800.4317165,802.7279434,0.997139470577947
"none",FALSE,"p178","d001","s3",17,24.69325777,0.05070944167,-1.711637833,1.627509204,10,26.706443,8,2019,1820.396589,1949.348718,0.933848609122998
"dot50",TRUE,"p191","d110","s2",37,32.85901261,0.09391901402,-2.175973861,1.917444046,17,7.070048,11,872,767.8845627,767.8845627,1
"none",FALSE,"p153","d083","s3",20,21.96648111,0.03939683264,1.5623572,1.521816728,7,8.414947,5,2046,1885.029177,1935.484054,0.97393164934853
"dot50",TRUE,"p335","d083","s3",20,21.96648111,0.03939683264,1.5623572,1.521816728,7,8.414947,5,2046,1885.029177,1935.484054,0.97393164934853
"dot50",TRUE,"p191","d093","s2",38,23.61822761,0.04606664784,-1.401415303,1.586465365,9,4.156122,5,838,773.4546956,773.4546956,1
"none",FALSE,"p153","d008","s3",21,35.59681665,0.1116176129,-11.27908286,2.007554253,19,8.245803,17,2108,1893.227226,2020.856349,0.93684403987292
"dot50",TRUE,"p335","d008","s3",21,35.59681665,0.1116176129,-11.27908286,2.007554253,19,8.245803,17,2108,1893.227226,2020.856349,0.93684403987292
"dot50",TRUE,"p191","d075","s2",39,25.42655444,0.05401392491,0.5400464383,1.655070109,10,3.615262,5,838,756.7015588,760.9673631,0.994394234882003
"none",FALSE,"p165","d018","s2",9,35.77511914,0.1128272054,-9.375370989,2.013318439,19,30.491233,15,904,830.9879235,835.8553583,0.994176702043402
"none",FALSE,"p153","d119","s3",22,32.12164818,0.08943140758,-10.23243075,1.89263377,16,6.297706,14,2118,1903.623708,2008.216034,0.947917791597515
"dot50",TRUE,"p335","d119","s3",22,32.12164818,0.08943140758,-10.23243075,1.89263377,16,6.297706,14,2118,1903.623708,2008.216034,0.947917791597515
"none",FALSE,"p153","d147","s3",23,23.53262225,0.0457072036,-5.879481893,1.583163135,8,8.200814,7,2079,1832.637027,1975.045066,0.927896309075917
"dot50",TRUE,"p335","d147","s3",23,23.53262225,0.0457072036,-5.879481893,1.583163135,8,8.200814,7,2079,1832.637027,1975.045066,0.927896309075917
"none",FALSE,"p165","d133","s2",10,25.02368077,0.05218458971,1.452733518,1.639970703,10,12.02789,8,848,692.4704447,759.6070978,0.911616606408177
"none",FALSE,"p153","d007","s3",24,26.87552804,0.06087373354,-8.041466992,1.70855246,11,6.364401,10,2086,1829.970971,1987.106684,0.920922356980004
"dot50",TRUE,"p335","d007","s3",24,26.87552804,0.06087373354,-8.041466992,1.70855246,11,6.364401,10,2086,1829.970971,1987.106684,0.920922356980004
"none",FALSE,"p153","d139","s3",25,21.37567192,0.03714648979,2.912239313,1.498192897,6,7.420991,5,2063,1824.546673,1941.57464,0.939725228899776
"dot50",TRUE,"p335","d139","s3",25,21.37567192,0.03714648979,2.912239313,1.498192897,6,7.420991,5,2063,1824.546673,1941.57464,0.939725228899776
"none",FALSE,"p165","d137","s2",11,25.75276185,0.05551993943,-2.238303239,1.667221563,11,17.024807,2,744,721.4199483,777.7066646,0.927624747398879
"none",FALSE,"p153","d068","s3",26,28.66891662,0.06997620111,-2.15136236,1.773073951,13,9.611114,7,2045,1937.453898,1944.593162,0.99632865931059
"dot50",TRUE,"p335","d068","s3",26,28.66891662,0.06997620111,-2.15136236,1.773073951,13,9.611114,7,2045,1937.453898,1944.593162,0.99632865931059
"none",FALSE,"p178","d005","s3",18,30.5953308,0.08051555526,-3.729282578,1.840493031,15,76.47556,14,2101,1704.859662,1953.690745,0.872635378123778
"none",FALSE,"p165","d074","s2",12,26.09859069,0.05714082808,-1.758399,1.680032512,11,23.944736,10,920,564.2888865,773.6226355,0.729411034018277
"none",FALSE,"p153","d064","s3",27,26.2962516,0.05807850447,-5.253670735,1.687322213,11,21.752263,7,1943,1972.16795,1972.16795,1
"dot50",TRUE,"p335","d064","s3",27,26.2962516,0.05807850447,-5.253670735,1.687322213,11,21.752263,7,1943,1972.16795,1972.16795,1
"none",FALSE,"p165","d046","s2",13,21.58123865,0.03792142413,-5.081845585,1.506443794,6,8.88023,5,852,714.9272057,787.1431588,0.908255630132016
"none",FALSE,"p153","d060","s3",28,34.43021452,0.1038757225,-7.673985978,1.969532142,18,7.616265,15,2160,1936.209236,1987.309099,0.974286907343345
"dot50",TRUE,"p335","d060","s3",28,34.43021452,0.1038757225,-7.673985978,1.969532142,18,7.616265,15,2160,1936.209236,1987.309099,0.974286907343345
"none",FALSE,"p178","d036","s3",19,36.11904105,0.1151801181,-3.047447742,2.024402322,20,17.612734,15,902,1895.563669,1916.901227,0.98886872328138
"none",FALSE,"p165","d089","s2",14,26.32905022,0.05823488887,-2.625763682,1.688529559,11,7.283468,10,864,599.2000124,779.9079527,0.768295810198628
"none",FALSE,"p153","d014","s3",29,24.20321219,0.04856339496,-5.781616483,1.608896099,9,8.506103,6,1986,1968.662613,1974.781776,0.996901347240304
"dot50",TRUE,"p335","d014","s3",29,24.20321219,0.04856339496,-5.781616483,1.608896099,9,8.506103,6,1986,1968.662613,1974.781776,0.996901347240304
"none",FALSE,"p165","d047","s2",15,24.65707523,0.05054928537,-1.914205833,1.626140319,10,7.298876,8,890,668.7384524,775.3336162,0.862517035798815
"none",FALSE,"p178","d027","s3",20,31.40850684,0.08520314336,-4.392339465,1.868406575,16,13.645513,12,2102,1934.418031,1958.032929,0.987939478621506
"none",FALSE,"p153","d067","s3",30,24.73388004,0.05088957365,-4.638728117,1.629045038,10,8.300278,7,2045,1940.585498,1967.857475,0.986141284444393
"dot50",TRUE,"p335","d067","s3",30,24.73388004,0.05088957365,-4.638728117,1.629045038,10,8.300278,7,2045,1940.585498,1967.857475,0.986141284444393
"none",FALSE,"p165","d075","s2",16,25.42655444,0.05401392491,0.5400464383,1.655070109,10,9.742033,10,38,446.1512461,760.9673631,0.586294850126668
"none",FALSE,"p153","d126","s3",31,22.76718228,0.04256024589,1.013582905,1.553405357,8,9.111039,3,1996,1928.399523,1933.092625,0.997572231180593
"dot50",TRUE,"p335","d126","s3",31,22.76718228,0.04256024589,1.013582905,1.553405357,8,9.111039,3,1996,1928.399523,1933.092625,0.997572231180593
"none",FALSE,"p178","d139","s3",21,21.37567192,0.03714648979,2.912239313,1.498192897,6,13.067021,5,2046,1824.546673,1941.57464,0.939725228899776
"none",FALSE,"p165","d038","s2",17,30.9871603,0.08275651086,-8.541650758,1.853982156,15,6.048756,12,894,799.9947819,819.148104,0.976617998617744
"none",FALSE,"p153","d013","s3",32,29.76194667,0.07585880246,-4.883384214,1.811555741,14,7.640411,7,1977,1942.352705,1966.055942,0.987943762690757
"dot50",TRUE,"p335","d013","s3",32,29.76194667,0.07585880246,-4.883384214,1.811555741,14,7.640411,7,1977,1942.352705,1966.055942,0.987943762690757
"none",FALSE,"p178","d147","s3",22,23.53262225,0.0457072036,-5.879481893,1.583163135,8,15.362388,7,2079,1832.637027,1975.045066,0.927896309075917
"none",FALSE,"p153","d101","s3",33,22.50181685,0.04149731517,1.809113219,1.542989612,8,7.39217,5,2012,1912.538734,1934.506951,0.988644022711501
"dot50",TRUE,"p335","d101","s3",33,22.50181685,0.04149731517,1.809113219,1.542989612,8,7.39217,5,2012,1912.538734,1934.506951,0.988644022711501
"none",FALSE,"p178","d013","s3",23,29.76194667,0.07585880246,-4.883384214,1.811555741,14,12.028119,11,1975,1934.596139,1966.055942,0.983998520933236
"none",FALSE,"p153","d063","s3",34,33.02583923,0.09495068585,-2.099230295,1.923024272,17,10.182052,10,2035,1920.6057,1925.082926,0.997674268500577
"dot50",TRUE,"p335","d063","s3",34,33.02583923,0.09495068585,-2.099230295,1.923024272,17,10.182052,10,2035,1920.6057,1925.082926,0.997674268500577
"none",FALSE,"p165","d054","s2",18,36.65567068,0.1189035151,-7.786680042,2.041607337,20,31.285292,13,874,812.7787135,822.2629678,0.988465667710446
"none",FALSE,"p165","d050","s2",19,30.16021595,0.07806567133,-8.319483041,1.825427198,14,7.322955,12,922,763.6491963,817.0753113,0.934612985778512
"none",FALSE,"p153","d036","s3",35,36.11904105,0.1151801181,-3.047447742,2.024402322,20,12.71615,13,2008,1916.901227,1916.901227,1
"dot50",TRUE,"p335","d036","s3",35,36.11904105,0.1151801181,-3.047447742,2.024402322,20,12.71615,13,2008,1916.901227,1916.901227,1
"none",FALSE,"p165","d035","s2",20,27.83685316,0.06566841211,-8.353520347,1.743359052,12,6.480758,10,892,768.2478658,811.7500849,0.946409344564024
"none",FALSE,"p178","d106","s3",24,30.73841958,0.08133008529,-2.877003879,1.845427493,15,24.458394,12,2119,1898.995602,1944.729102,0.976483357012055
"none",FALSE,"p165","d056","s2",21,21.17009708,0.03638010201,2.380545484,1.489907787,6,8.874011,5,866,638.726067,765.5672154,0.834317423932885
"none",FALSE,"p165","d053","s2",22,31.02703991,0.08298644183,-8.085630933,1.855350965,15,7.601908,12,866,797.2976369,816.2454712,0.97678659794321
"none",FALSE,"p178","d065","s3",25,28.21729628,0.06761983934,-0.3461938899,1.756991857,13,16.624869,6,1969,1911.293329,1924.416922,0.993180483475295
"none",FALSE,"p165","d031","s2",23,31.61030016,0.08638844829,-7.259124189,1.87528557,16,7.814497,11,858,812.7585156,812.7585156,1
"none",FALSE,"p153","d051","s3",36,33.55862138,0.09828598937,-4.807216683,1.9407655,18,52.956831,12,1932,1956.655179,1956.655179,1
"dot50",TRUE,"p335","d051","s3",36,33.55862138,0.09828598937,-4.807216683,1.9407655,18,52.956831,12,1932,1956.655179,1956.655179,1
